biog_main.c_personid	biog_main.c_name_chn	kinship_codes.c_kinrel_chn	newkinship.c_kin_id	newkinship.c_name_chn	newkinship.c_notes
136548	赵櫏夫	妻子	138519	章氏(赵櫏夫妻）	
136549	赵崇(辶沓)	子	50367	赵必寰	
136549	赵崇(辶沓)	父	137500	赵汝便	
136549	赵崇(辶沓)	妻子	138520	任氏(赵崇（辶沓）妻）	
136550	赵崇(上林下录)	子	50371	赵必聪	
136550	赵崇(上林下录)	父	137501	赵汝荷	
136552	赵桶夫	子	136206	赵时瑐	
136552	赵桶夫	妻子	138521	林氏(赵桶夫妻）	
136553	管公衮	子	51131	管南	
136553	管公衮	父	137503	管林	
136553	管公衮	妻子	138522	周氏(管公衮妻）	
136554	赵与倰	父	50647	赵希	
136554	赵与倰	子	50731	赵孟定	
136554	赵与倰	妻子	138524	熊氏(赵与倰妻）	
136555	赵崇锋	子	50354	赵必洤	
136555	赵崇锋	父	137506	赵汝雩	
136555	赵崇锋	妻子	138525	萧氏(赵崇锋妻）	
136556	陈氏(赵与调妻）	子	50750	赵孟俨	
136556	陈氏(赵与调妻）	丈夫	136270	赵与调	
136557	李巨渊	子	41394	李镇	
136557	李巨渊	父	137508	李天祐	
136557	李巨渊	妻子	138527	韩氏(李巨渊妻）	
136558	赵与攸	子	50749	赵孟续	
136558	赵与攸	父	137509	赵希交(辶交)	
136558	赵与攸	妻子	138528	房氏(赵与攸妻）	
136559	赵时炜	子	50835	赵若鲁	
136559	赵时炜	父	137510	赵许夫	
136559	赵时炜	妻子	138529	杨氏(赵时炜妻）	
136560	赵若梓	子	50977	赵嗣恩	
136560	赵若梓	子	50978	赵嗣淐	
136560	赵若梓	父	137511	赵时剪	
136560	赵若梓	妻子	138530	孙氏(赵若梓妻）	
136561	王坚叔	子	38015	王刚中	
136561	王坚叔	父	137512	王裴	
136562	赵时攸	子	50827	赵若硂	
136562	赵时攸	父	137513	赵诹夫	
136562	赵时攸	妻子	138531	郑氏(赵时攸妻）	
136563	赵希得	子	50736	赵孟浑	
136563	赵希得	父	137514	赵希得	
136563	赵希得	妻子	138532	王氏(赵希得妻）	
136564	赵必翥	子	50602	赵良铨	
136564	赵必翥	父	137515	赵崇忠	
136564	赵必翥	妻子	138533	朱氏(赵必翥妻）	
136566	赵汝敷	子	50904	赵崇湁	
136566	赵汝敷	父	137517	赵善示	
136566	赵汝敷	妻子	138535	蔡氏(赵汝敷妻）	
136567	赵崇逸	子	50372	赵必?	
136567	赵崇逸	父	137518	赵汝朴	
136567	赵崇逸	妻子	138536	潘氏(赵崇逸妻）	
136568	赵崇奎	子	50362	赵必朠	
136568	赵崇奎	父	137519	赵汝宣	
136569	林叔厚	子	42880	林耸	
136569	林叔厚	父	137520	林桂	
136569	林叔厚	妻子	138537	王氏(林叔厚妻）	
136570	赵时瑀	子	26071	赵若玤	
136570	赵时瑀	子	26072	赵若琲	
136570	赵时瑀	父	137521	赵宠	
136570	赵时瑀	妻子	138538	林氏(赵时瑀妻）	
136571	赵崇璬	子	50357	赵必畊	
136571	赵崇璬	父	137522	赵汝玺	
136571	赵崇璬	妻子	138539	曹氏(赵崇璬妻）	
136572	喻德照	子	49001	喻用国	
136572	喻德照	父	137523	喻彦休	
136572	喻德照	妻子	138540	徐氏(喻德照妻）	
136573	陈端章	子	47959	陈国华	
136573	陈端章	父	137524	陈克俊	
136573	陈端章	妻子	138541	吴氏(陈端章妻）	
136574	朱良仲	子	40101	朱龙	
136574	朱良仲	父	137525	朱炎午	
136575	杨辰之	子	49383	杨泰	
136575	杨辰之	父	137526	杨叙	
136575	杨辰之	妻子	138542	袁氏(杨辰之妻）	
136576	潘谦	子	51179	潘天与	
136576	潘谦	父	137527	潘唯	
136576	潘谦	妻子	138543	柳氏(潘谦妻）	
136577	蔡允恭	子	51591	蔡源	
136577	蔡允恭	父	137528	蔡十朋	
136577	蔡允恭	妻子	138545	张氏(蔡允恭妻）	
136578	李洄	子	40779	李子龙	
136578	李洄	父	137529	李延智	
136578	李洄	妻子	138546	张氏(李洄妻）	
136579	冯价	子	48387	冯腾茂	
136579	冯价	父	137530	冯亦大	
136579	冯价	妻子	138547	张氏(冯价妻）	
136580	马约	子	44814	马梦桂	
136580	马约	父	137531	马良臣	
136580	马约	妻子	138548	沉氏(马约妻）	
136581	黄至孙	子	48854	黄骥子	
136581	黄至孙	父	137532	黄弼	
136581	黄至孙	妻子	138549	阎氏(黄至孙妻）	
136582	李正之	子	41098	李文昌	
136582	李正之	父	137533	李廷圭	
136582	李正之	妻子	138550	徐氏(李正之妻）	
136583	徐敏求	子	46323	徐景符	
136583	徐敏求	父	137534	徐伯贤	
136583	徐敏求	妻子	138551	周氏(徐敏求妻）	
136584	余应龙	子	42131	余嗣道	
136584	余应龙	父	137535	余永胜	
136584	余应龙	妻子	138552	戴氏(余应龙妻）	
136585	郑瑢	子	51241	郑泾	
136585	郑瑢	父	137536	郑颢	
136585	郑瑢	妻子	138553	翁氏(郑瑢妻）	
136586	程惠	子	49188	程雷发	
136586	程惠	父	137537	程忠	
136586	程惠	妻子	138554	陈氏(程惠妻）	
136587	袁万全	子	45118	袁森	
136587	袁万全	父	137540	袁震	
136587	袁万全	妻子	138557	杨氏(袁万全妻）	
136588	刘正元	子	51698	刘岊	
136588	刘正元	父	137541	刘庚	
136588	刘正元	妻子	138558	张氏(刘正元妻）	
136589	向士龙	子	39701	向洪举	
136589	向士龙	父	137542	向康荣	
136589	向士龙	妻子	138559	吕氏(向士龙妻）	
136590	许仲甫	子	45433	许孔明	
136590	许仲甫	父	137543	许宗荣	
136590	许仲甫	妻子	138560	胡氏(许仲甫妻）	
136591	朱登之	子	39481	朱一冲	
136591	朱登之	父	137544	朱孔昭	
136591	朱登之	妻子	138561	侯氏(朱登之妻）	
136592	毛章己	子	38518	毛沆	
136592	毛章己	父	137545	毛尚贤	
136592	毛章己	妻子	138562	郑氏(毛章己妻）	
136593	黄(上艸下米)	子	48741	黄幼可	
136593	黄(上艸下米)	父	137546	黄士龙	
136593	黄(上艸下米)	妻子	138563	陈氏(黄（上艸下米）妻）	
136594	李祖智	子	41595	李懿文	
136594	李祖智	父	137547	李大任	
136594	李祖智	妻子	138564	刘氏(李祖智妻）	
136595	谢应元	父	14507	谢齐石	
136595	谢应元	子	52413	谢次鲁	
136595	谢应元	妻子	138565	王氏(谢应元妻）	
136596	蒲震子	子	51116	蒲鸣凤	
136596	蒲震子	父	137549	蒲介孙	
136596	蒲震子	妻子	138566	邓氏(蒲震子妻）	
136597	胡谦之	子	43085	胡拱辰	
136597	胡谦之	父	137551	胡辑	
136597	胡谦之	妻子	138568	李氏(胡谦之妻）	
136598	阮澈	子	41384	阮次膺	
136598	阮澈	父	137553	阮元庆	
136598	阮澈	妻子	138569	方氏(阮澈妻）	
136599	王平	子	38017	王刚中	
136599	王平	父	137554	王茂	
136599	王平	妻子	138570	陈氏(王平妻）	
136600	杨申午	子	49330	杨乙	
136600	杨申午	父	137555	杨从年	
136600	杨申午	妻子	138571	陈氏(杨申午妻）	
136601	张永泰	子	47101	张酉庆	
136601	张永泰	父	137556	张绍	
136601	张永泰	妻子	138572	赵氏(张永泰妻）	
136602	臧稷思	子	51087	臧灼	
136602	臧稷思	父	137557	臧庶	
136602	臧稷思	妻子	138573	鲍氏(臧稷思妻）	
136603	赵琳	子	50130	赵复	
136603	赵琳	父	137560	赵震龙	
136603	赵琳	妻子	138576	王氏(赵琳妻）	
136604	黄子诚	子	48776	黄炎午	
136604	黄子诚	父	137561	黄吉父	
136604	黄子诚	妻子	138577	姚氏(黄子诚妻）	
136605	朱均	子	40049	朱宝臣	
136605	朱均	父	137562	朱仙	
136605	朱均	妻子	138578	郭氏(朱均妻）	
136606	漆嘉谋	子	49962	漆秀实	
136606	漆嘉谋	父	137563	漆煜	
136606	漆嘉谋	妻子	138579	蔡氏(漆嘉谋妻）	
136607	李亿	子	41120	李周翰	
136607	李亿	父	137564	李次杨	
136607	李亿	妻子	138580	庐氏(李亿妻）	
136608	毕文	子	48233	毕时中	
136608	毕文	父	137565	毕大用	
136608	毕文	妻子	138581	叶氏(毕文妻）	
136609	董亨复	子	136207	董	
136609	董亨复	父	137566	董明远	
136609	董亨复	妻子	138582	尹氏(董亨复妻）	
136610	杨桂	子	49411	杨森	
136610	杨桂	父	137567	杨仲子	
136610	杨桂	妻子	138583	李氏(杨桂妻）	
136611	张午	子	47270	张详荣	
136611	张午	父	137568	张继志	
136611	张午	妻子	138584	文氏(张午妻）	
136612	郭黄	父	45209	郭正孙	
136612	郭黄	子	45277	郭兴世	
136612	郭黄	妻子	138585	张氏(郭黄妻）	
136613	蒲唐	子	51109	蒲拱壬	
136613	蒲唐	父	137570	蒲永福	
136613	蒲唐	妻子	138586	任氏(蒲唐妻）	
136614	郭箕说	子	46502	郭珏	
136614	郭箕说	父	137571	郭义和	
136614	郭箕说	妻子	138587	唐氏(郭箕说妻）	
136615	张遵祖	子	26180	张应元	
136615	张遵祖	父	46630	张?	
136615	张遵祖	妻子	138588	蒙氏(张遵祖妻）	
136616	穆达	子	112080	穆?祖	
136616	穆达	父	137574	穆桂	
136616	穆达	妻子	138590	李氏(穆达妻）	
136617	时廉	子	45336	时梦洪	
136617	时廉	父	137576	时大有	
136617	时廉	妻子	138592	仲氏(时廉妻）	
136618	郑起龙	子	51313	郑士颖	
136618	郑起龙	父	137579	郑德广	
136618	郑起龙	妻子	138594	沉氏(郑起龙妻）	
136619	马希骥	子	44765	马从龙	
136619	马希骥	父	137580	马琼	
136620	卢俊民	子	52207	卢廷直	
136620	卢俊民	父	137581	卢维翰	
136621	容超	子	44220	容熊孙	
136621	容超	父	137583	容正	
136621	容超	妻子	138596	余氏(容超妻）	
136622	陈锡	子	47967	陈绍商	
136623	董志宁	子	49721	董公揆	
136623	董志宁	父	137585	董友信	
136623	董志宁	妻子	138598	杨氏(董志宁妻）	
136624	周应辰	子	42745	周正子	
136624	周应辰	父	137586	周晞	
136624	周应辰	妻子	138599	邵氏(周应辰妻）	
136625	周梦龙	子	42865	周炎发	
136625	周梦龙	父	137588	周价	
136625	周梦龙	妻子	138600	梅氏(周梦龙妻）	
136626	李友益	子	41239	李时中	
136626	李友益	父	137589	李文质	
136627	薛恺	子	52585	薛文龙	
136627	薛恺	父	137590	薛与年	
136627	薛恺	妻子	138601	邵氏(薛恺妻）	
136628	唐梦周	子	43714	唐湘	
136628	唐梦周	父	137592	唐烈	
136628	唐梦周	妻子	138603	赵氏(唐梦周妻）	
136629	石仲酉	子	38641	石子该	
136629	石仲酉	父	137593	石显忠	
136629	石仲酉	妻子	138604	李氏(石仲酉妻）	
136630	卢子安	子	52214	卢深夫	
136630	卢子安	父	137594	卢愿	
136630	卢子安	妻子	138605	陈氏(卢子安妻）	
136631	蒲申	子	51100	蒲丙	
136631	蒲申	父	137595	蒲应卯	
136631	蒲申	妻子	138606	冯氏(蒲申妻）	
136632	郭仲立	子	46571	郭炎金	
136632	郭仲立	父	137597	郭公夔	
136632	郭仲立	妻子	138607	景氏(郭仲立妻）	
136633	陈师硕	子	47966	陈绍南	
136633	陈师硕	父	137598	陈鼎	
136633	陈师硕	妻子	138608	朱氏(陈师硕妻）	
136634	胡相	子	43483	胡炎午	
136634	胡相	父	137599	胡宗禹	
136634	胡相	妻子	138609	彭氏(胡相妻）	
136635	阮瀹	子	41382	阮以和	
136635	阮瀹	父	137600	阮观澜	
136635	阮瀹	妻子	138610	余氏(阮瀹妻）	
136636	刘汝砺	子	51943	刘幼发	
136636	刘汝砺	父	137601	刘格	
136636	刘汝砺	妻子	138611	仲氏(刘汝砺妻）	
136637	李师颜	子	27617	李会龙	
136637	李师颜	父	137602	李唐卿	
136637	李师颜	妻子	138613	王氏(李师颜妻）	
136638	聂渊潜	子	52658	聂庆龙	
136638	聂渊潜	父	137603	聂觉民	
136638	聂渊潜	妻子	138614	戴氏(聂渊潜妻）	
136639	曾嘿	父	48498	曾槐	
136639	曾嘿	子	48543	曾肃翁	
136639	曾嘿	妻子	138615	李氏(曾嘿妻）	
136640	史川	子	39140	史思兼	
136640	史川	父	137606	史仁	
136640	史川	妻子	138616	毛氏(史川妻）	
136641	曾升先	子	48544	曾梦吴	
136641	曾升先	父	137607	曾深	
136641	曾升先	妻子	138617	陈氏(曾升先妻）	
136642	李大圭	子	40538	李容	
136642	李大圭	父	137608	李兴	
136642	李大圭	妻子	138618	马氏(李大圭妻）	
136643	石洪	子	38667	石公瑾	
136643	石洪	父	137609	石宗仁	
136643	石洪	妻子	138619	李氏(石洪妻）	
136644	胡大士	子	136209	胡元瑾	
136644	胡大士	父	137610	胡暄	
136644	胡大士	妻子	138620	王氏(胡大士妻）	
136645	李叔平	子	46005	李敏子	
136645	李叔平	父	137611	李渊	
136645	李叔平	妻子	138621	王氏(李叔平妻）	
136646	林贡	子	42685	林应昴	
136646	林贡	父	137612	林行	
136646	林贡	妻子	138622	萧氏(林贡妻）	
136647	蔡规学	子	51599	蔡震	
136647	蔡规学	父	137614	蔡圆	
136647	蔡规学	妻子	138623	陈氏(蔡规学妻）	
136648	陈闵	子	47733	陈元发	
136648	陈闵	父	137616	陈国鼎	
136648	陈闵	妻子	138625	吴氏(陈闵妻）	
136649	伍涣	子	39665	伍安然	
136649	伍涣	父	137617	伍维藩	
136650	陈应得	子	47819	陈仲宾	
136650	陈应得	父	137618	陈世长	
136650	陈应得	妻子	138626	黄氏(陈应得妻）	
136651	陈立之	子	47521	陈闳	
136651	陈立之	父	137619	陈麟	
136651	陈立之	妻子	138627	鲜氏(陈立之妻）	
136652	鲍近	子	52282	鲍同孙	
136652	鲍近	父	137620	鲍若	
136652	鲍近	妻子	138628	陈氏(鲍近妻）	
136653	闭应升	子	45307	闭复亨	
136653	闭应升	父	137621	闭作卿	
136653	闭应升	妻子	138629	石氏(闭应升妻）	
136654	郑良卿	子	45304	郑宗源	
136654	郑良卿	父	137622	郑义理	
136655	胡钥	子	40009	胡三省	
136655	胡钥	父	137623	胡须	
136655	胡钥	妻子	138630	周氏(胡钥妻）	
136656	梅廷新	子	43988	梅应春	
136656	梅廷新	父	137625	梅汝彦	
136656	梅廷新	妻子	138632	翟氏(梅廷新妻）	
136657	丁端伦	子	37904	丁迈	
136657	丁端伦	父	137626	丁国干	
136657	丁端伦	妻子	138633	刘氏(丁端伦妻）	
136658	谢重叶	子	45303	谢乘运	
136658	谢重叶	父	137627	谢太祐	
136658	谢重叶	妻子	138634	徐氏(谢重叶妻）	
136659	吴俨	子	41732	吴松龙	
136659	吴俨	父	137628	吴叙	
136659	吴俨	妻子	138635	林氏(吴俨妻）	
136660	石仲温	子	38551	石介	
136660	石仲温	父	137629	石现	
136660	石仲温	妻子	138636	陈氏(石仲温妻）	
136661	陈木	子	45300	陈英发	
136661	陈木	父	137631	陈如璋	
136662	方安礼	子	38897	方从龙	
136662	方安礼	父	137633	方谦之	
136662	方安礼	妻子	138637	王氏(方安礼妻）	
136663	冯南卿	子	45298	冯逊	
136663	冯南卿	妻子	138638	吕氏(冯南卿妻）	
136664	唐福庆	子	44075	唐梦庚	
136664	唐福庆	父	137634	唐道安	
136664	唐福庆	妻子	138639	李氏(唐福庆妻）	
136665	何起宗	子	42377	何德华	
136665	何起宗	父	137635	何迪	
136665	何起宗	妻子	138640	姜氏(何起宗妻）	
136666	杨安上	子	45297	杨山龙	
136666	杨安上	父	137636	杨甫	
136666	杨安上	妻子	138641	雷氏(杨安上妻）	
136667	蒙应熊	子	45296	蒙英昴	
136667	蒙应熊	父	137637	蒙琏	
136667	蒙应熊	妻子	138642	谭氏(蒙应熊妻）	
136668	黄卓	子	45292	黄雷利	
136668	黄卓	父	137639	黄仔	
136668	黄卓	妻子	138643	程氏(黄卓妻）	
136669	朱元应	子	39626	朱酉吉	
136669	朱元应	父	39779	朱泰卿	
136669	朱元应	妻子	138644	黄氏(朱元应妻）	
136670	杨祖印	子	45291	杨梦符	
136670	杨祖印	父	137641	杨仲渊	
136670	杨祖印	妻子	138645	史氏(杨祖印妻）	
136671	朱叶	子	39532	朱及甫	
136672	袁时沥	子	44265	袁甲龙	
136672	袁时沥	父	137643	袁拱辰	
136672	袁时沥	妻子	138648	向氏(袁时沥妻）	
136673	张世美	子	45027	张颐孙	
136673	张世美	父	137644	张俨	
136674	姚蒙	子	44140	姚桂	
136674	姚蒙	父	137646	姚三畏	
136675	陈英俊	子	45024	陈梦吴	
136675	陈英俊	父	137647	陈良傅	
136675	陈英俊	妻子	138650	郑氏(陈英俊妻）	
136676	冯震坤	子	45023	冯寅起	
136676	冯震坤	父	137648	冯甲	
136676	冯震坤	妻子	138651	王氏(冯震坤妻）	
136677	李远之	子	40948	李卯孙	
136677	李远之	父	137649	李松	
136677	李远之	妻子	138652	赵氏(李远之妻）	
136678	方复亨	子	39008	方宝印	
136678	方复亨	父	137650	方天民	
136678	方复亨	妻子	138653	钟氏(方复亨妻）	
136679	杨大川	子	45022	杨酉明	
136679	杨大川	父	137651	杨柄	
136679	杨大川	妻子	138654	苏氏(杨大川妻）	
136680	毛浩	子	38654	毛铸	
136680	毛浩	父	137652	毛士赖	
136680	毛浩	妻子	138655	杜氏(毛浩妻）	
136681	郑应之	子	45018	郑居智	
136681	郑应之	父	137653	郑滂	
136682	朱大中	子	39516	朱天与	
136682	朱大中	父	137654	朱梦良	
136682	朱大中	妻子	138656	梅氏(朱大中妻）	
136683	徐旦	子	45017	徐理	
136683	徐旦	父	137655	徐端臣	
136683	徐旦	妻子	138657	赵氏(徐旦妻）	
136684	杨选亨	子	45016	杨申	
136684	杨选亨	父	137656	杨仲正	
136684	杨选亨	妻子	138658	何氏(杨选亨妻）	
136685	林袭父	子	42293	林黄	
136685	林袭父	父	137657	林护	
136685	林袭父	妻子	138659	汤氏(林袭父妻）	
136686	王之纯	子	37986	王朝佐	
136686	王之纯	父	137658	王几	
136686	王之纯	妻子	138660	郭氏(王之纯妻）	
136687	薛嵑	子	45013	薛埴	
136688	陈炯	子	45012	陈锡	
136688	陈炯	父	137659	陈万全	
136688	陈炯	妻子	138661	王氏(陈炯妻）	
136689	刘仔	子	45011	刘大有	
136689	刘仔	父	137660	刘廷忠	
136689	刘仔	妻子	138662	张氏(刘仔妻）	
136690	毛章己	子	38586	毛浚	
136690	毛章己	父	137662	毛尚赏	
136690	毛章己	妻子	138664	郑氏(毛章己妻）	
136691	易应震	父	17019	易格	
136691	易应震	妻子	138316	陈氏(易应震妻）	
136692	奚令图	父	137332	奚斯光	
136692	奚令图	妻子	138365	程氏(奚令图妻）	
136693	陈绎	父	137584	陈广孙	
136693	陈绎	妻子	138597	戈氏(陈绎妻）	
136694	舒汲	父	27822	舒铭	
136694	舒汲	妻子	138624	陈氏(舒汲妻）	
136695	朱冲	父	137642	朱明之	
136695	朱冲	妻子	138646	张氏(朱冲妻）	
136696	何氏(陈赏妻）	丈夫	27593	陈赏	
136697	连氏(杨起莘妻）	丈夫	27597	杨起莘	
136698	方氏(李会龙妻）	丈夫	46017	李会龙	
136699	黎氏(周焱妻）	丈夫	27618	周焱	
136700	吴氏(田真子妻）	丈夫	27622	田真子	
136701	罗氏(王应凤妻）	丈夫	19881	王应凤	
136702	文氏(赵正元妻）	丈夫	27629	赵正元	
136703	俞氏(陈桂妻）	丈夫	27634	陈桂	
136704	谭氏(程澥妻）	丈夫	27647	程澥	
136705	袁氏(赵果妻）	丈夫	27653	赵果	
136706	胡氏(潘希圣妻）	丈夫	27657	潘希圣	
136707	陈氏(朱埴妻）	丈夫	27667	朱埴	
136708	岐氏(吴景伯妻）	丈夫	27671	吴景伯	
136709	袁氏(杜应之妻）	丈夫	27674	杜应之	
136710	魏氏(赵必?妻）	丈夫	27678	赵必?	
136711	商氏(赵与种妻）	丈夫	51001	赵与种	
136712	赵氏(陆秀夫母）	子	17112	陆秀夫	
136713	彭氏(曾惠迪妻）	丈夫	48542	曾惠迪	
136714	陈氏(苏德载妻）	丈夫	52942	苏德载	
136715	徐氏(纪应炎妻）	丈夫	44734	纪应炎	
136716	陈氏(孙砺妻）	丈夫	44889	孙砺	
136717	彭氏(廖子实妻）	丈夫	49985	廖子实	
136718	贝氏(江山妻）	丈夫	39234	江山	
136719	涴吴氏(陈必达妻）	丈夫	47768	陈必达	
136720	陈氏(翁仲德妻）	丈夫	46137	翁仲德	
136721	林氏(张咏之妻）	丈夫	47237	张咏之	
136722	王氏(郑与言妻）	丈夫	12906	郑与言	
136723	王文氏(杨于妻）	丈夫	49331	杨于	
136724	王氏(黄中妻）	丈夫	12907	黄中	
136725	陈氏(季可妻）	丈夫	42639	季可	
136726	黄氏(周方妻）	丈夫	55698	周方	
136727	苏氏(周裕妻）	丈夫	42875	周裕	
136728	谢氏(何时妻）	丈夫	41973	何时	
136729	王氏(赵孟俨妻）	丈夫	50750	赵孟俨	
136730	秦氏(蒋拱寅妻）	丈夫	51569	蒋拱寅	
136731	胡氏(王景倓妻）	丈夫	38066	王景倓	
136732	刘氏(罗椅妻）	丈夫	41857	罗椅	
136733	黄氏(严艮老妻）	丈夫	25843	严艮老	
136734	仵氏(杨次郑妻）	丈夫	49525	杨次郑	
136735	彭氏(赵必棍妻）	丈夫	25995	赵必棍	
136736	方氏(林㝱协妻）	丈夫	42709	林㝱协	
136737	萧氏(许自妻）	丈夫	45317	许自	
136738	罗氏(锺文珍妻）	丈夫	52617	锺文珍	
136739	郑氏(单公选妻）	丈夫	48992	单公选	
136740	孙氏(姚会之妻）	丈夫	44631	姚会之	
136741	黄氏(彭方迥妻）	丈夫	48955	彭方迥	
136742	永丘氏(郑必复妻）	丈夫	27639	郑必复	
136743	王氏(甘谈妻）	丈夫	39079	甘谈	
136744	蒋氏(马初妻）	丈夫	43888	马初	
136745	郭氏(傅一新妻）	丈夫	12911	傅一新	
136746	吴氏(苏直方妻）	丈夫	52926	苏直方	
136747	施氏(李填妻）	丈夫	40616	李填	
136748	邹氏(章魁孙妻）	丈夫	45407	章魁孙	
136749	赵氏(冯治妻）	丈夫	48290	冯治	
136750	谢氏(李钥妻）	丈夫	40739	李钥	
136751	颜氏(谭方平妻）	丈夫	52770	谭方平	
136752	王氏(先南巽妻）	丈夫	39608	先南巽	
136753	杨氏(萧榉妻）	丈夫	52233	萧榉	
136754	邓氏(苏文龙妻）	丈夫	52918	苏文龙	
136755	谭氏(黄瑢妻）	丈夫	48652	黄瑢	
136756	沉氏(徐梦宏妻）	丈夫	46343	徐梦宏	
136757	周氏(章一桂妻）	丈夫	45181	章一桂	
136758	宋氏(成竺妻）	丈夫	40153	成竺	
136759	余氏(李斌妻）	丈夫	40597	李斌	
136760	葛氏(郑瑶妻）	丈夫	29859	郑瑶	
136761	韩氏(李仲龙妻）	丈夫	41058	李仲龙	
136762	赵氏(刘汉传妻）	丈夫	24855	刘汉传	
136763	刘氏(朱大德妻）	丈夫	39497	朱大德	
136764	王氏(句炜妻）	丈夫	39170	句炜	
136765	陈氏(邬崇节妻）	丈夫	49914	邬崇节	
136766	曾氏(吕岳妻）	丈夫	41813	吕岳	
136767	张氏(何果昌妻）	丈夫	42136	何果昌	
136768	曾氏(黄梦荐妻）	丈夫	48834	黄梦荐	
136769	林氏(刘午道妻）	丈夫	51915	刘午道	
136770	吴氏(郑木润妻）	丈夫	51323	郑木润	
136771	陈氏(杨琦妻）	丈夫	49409	杨琦	
136772	陆氏(边云遇妻）	丈夫	10274	边云遇	
136773	文氏(邓冠妻）	丈夫	51447	邓冠	
136774	李氏(陈卯东妻）	丈夫	47785	陈卯东	
136775	杨氏(赵珤妻）	丈夫	50089	赵珤	
136776	万氏(陶叔量妻）	丈夫	48136	陶叔量	
136777	林氏(曹翁善妻）	丈夫	45650	曹翁善	
136778	高氏(罗林妻）	丈夫	52797	罗林	
136779	童氏(洪文伯妻）	丈夫	43291	洪文伯	
136780	司马氏(吴定妻）	丈夫	41541	吴定	
136781	周氏(钱震午妻）	丈夫	52347	钱震午	
136782	侯氏(童可妻）	丈夫	48446	童可	
136783	陈氏(李光大妻）	丈夫	40985	李光大	
136784	边氏(赵汝珽妻）	丈夫	50480	赵汝珽	
136785	陈氏(许君辅妻）	丈夫	18709	许君辅	
136786	林氏(余士明妻）	丈夫	41989	余士明	
136787	詹氏(赵时沝妻）	丈夫	50841	赵时沝	
136788	王氏(孙益大妻）	丈夫	45260	孙益大	
136789	夏氏(倪澄妻）	丈夫	46152	倪澄	
136790	沉氏(包云龙妻）	丈夫	39317	包云龙	
136791	吕氏(赵孟仚妻）	丈夫	50730	赵孟仚	
136792	吕氏(林时遇妻）	丈夫	43255	林时遇	
136793	邬氏(张桂龙妻）	丈夫	47204	张桂龙	
136794	李氏(赵与樀妻）	丈夫	51019	赵与樀	
136795	殷氏(赵君竩妻）	丈夫	50605	赵君竩	
136796	袁氏(蒲荣午妻）	丈夫	51115	蒲荣午	
136797	句氏(赵时贵妻）	丈夫	136210	赵时贵	
136798	胡氏(李登妻）	丈夫	40615	李登	
136799	刘氏(赵必铮妻）	丈夫	50369	赵必铮	
136800	冯氏(王南杰妻）	丈夫	37704	王南杰	
136801	奚氏(沉亨辰妻）	丈夫	39798	沉亨辰	
136802	杨氏(王壡妻）	丈夫	136211	王壡	
136803	胡氏(赵与諰妻）	丈夫	51024	赵与諰	
136804	叶氏(赵崇铬妻）	丈夫	50913	赵崇铬	
136805	李氏(赵必樘妻）	丈夫	50366	赵必樘	
136806	陶氏(赵必偊妻）	丈夫	50360	赵必偊	
136807	唐氏(赵时?妻）	丈夫	50851	赵时?	
136808	杨氏(陈咏妻）	丈夫	47511	陈咏	
136809	刘氏(赵孟涔妻）	丈夫	50734	赵孟涔	
136810	毛氏(赵与梣妻）	丈夫	51007	赵与梣	
136811	郑氏(赵嗣漳妻）	丈夫	50982	赵嗣漳	
136812	赵氏(杨奇遇妻）	丈夫	49565	杨奇遇	
136813	赵氏(易正大妻）	丈夫	17021	易正大	
136814	雷氏(杨梦斗妻）	丈夫	49620	杨梦斗	
136815	王氏(吴良弼妻）	丈夫	41651	吴良弼	
136816	袁氏(田镇则妻）	丈夫	39039	田镇则	
136817	谢氏(鄢晋妻）	丈夫	51074	鄢晋	
136818	李氏(蔡福嗣妻）	丈夫	51628	蔡福嗣	
136819	程氏(夏鼎妻）	丈夫	18440	夏鼎	
136820	林氏(何梦犇妻）	丈夫	42345	何梦犇	
136821	陈氏(车景福妻）	丈夫	40284	车景福	
136822	刘氏(李振祖妻）	丈夫	41226	李振祖	
136823	詹氏(练梦华妻）	丈夫	51678	练梦华	
136824	方氏(陈震炎妻）	丈夫	11960	陈震炎	
136825	甘氏(刘梦騂妻）	丈夫	52077	刘梦騂	
136826	郁氏(沉达可妻）	丈夫	39928	沉达可	
136827	谢氏(方霖孙妻）	丈夫	12909	方霖孙	
136828	张氏(陈景行妻）	丈夫	47982	陈景行	
136829	龚氏(陈秀举妻）	丈夫	47844	陈秀举	
136830	郑氏(李觉民妻）	丈夫	41514	李觉民	
136831	柯氏(沉梦龙妻）	丈夫	39966	沉梦龙	
136832	向氏(刘文甲妻）	丈夫	51898	刘文甲	
136833	刘氏(许一鸣妻）	丈夫	45390	许一鸣	
136834	叶氏(杨梦斗妻）	丈夫	49621	杨梦斗	
136835	唐氏(杨怿妻）	丈夫	49460	杨怿	
136836	姚氏(陈逢妻）	丈夫	47499	陈逢	
136837	李氏(唐天麟妻）	丈夫	43928	唐天麟	
136838	林氏(陈若蒙妻）	丈夫	47917	陈若蒙	
136839	卢氏(周千能妻）	丈夫	43191	周千能	
136840	施氏(夙武伯妻）	丈夫	39607	夙武伯	
136841	唐氏(秦养浩妻）	丈夫	44757	秦养浩	
136842	张氏(汪有道妻）	丈夫	39974	汪有道	
136843	余氏(欧宬妻）	丈夫	51494	欧宬	
